pid,housing,log_consumption,log_liq_wealth,log_housing_wealth,log_income,age,age_sq,cons
2581175,0,9.7729225,4.735146,0,10.303011,29,841,1
2586031,0,9.1166468,7.2269206,0,10.364582,25,625,1
2586032,0,8.6561584,-2.9016709,0,10.235802,25,625,1
2586182,0,8.8186398,7.2971678,0,10.097648,24,576,1
2590036,0,9.0245247,2.7723346,0,10.234003,27,729,1
2590175,1,9.5387306,8.0350447,9.481328,10.493958,23,529,1
2590176,0,8.9789238,.73810333,0,9.2869768,26,676,1
2590178,1,9.5435276,5.8242378,8.9186764,10.573208,23,529,1
2590182,0,9.3991919,5.2989626,0,9.9713221,24,576,1
2590183,1,9.1049013,3.2387414,6.782052,9.6016102,25,625,1
2591032,0,10.997574,3.8398607,0,10.280609,22,484,1
2591183,1,9.9002151,6.4008894,8.1019459,10.953285,26,676,1
2593030,1,10.956185,10.708471,11.681614,12.760401,29,841,1
2593031,0,9.2885809,8.2955379,0,11.470864,26,676,1
2593032,0,8.7854414,4.4488101,0,10.607584,24,576,1
2594030,0,9.1895609,-1.4643073,0,9.2153635,24,576,1
2601030,0,10.876732,10.171157,0,10.738212,30,900,1
2601032,1,9.7933216,6.8412585,8.3057327,10.921052,28,784,1
2601033,0,9.7439871,8.3106966,0,9.7215796,24,576,1
2601034,0,8.5939608,4.3373542,0,9.9600077,22,484,1
2601037,0,9.5776062,-.67764574,0,10.28186,22,484,1
2601038,0,9.2252092,-1.9121432,0,9.7742796,22,484,1
2601039,0,9.2231236,4.0080447,0,9.3170013,22,484,1
2601182,0,9.7305384,8.0081282,0,10.933936,26,676,1
2603179,0,8.6309223,.16630836,0,9.15973,22,484,1
2603184,0,10.397018,6.5213633,0,11.252995,26,676,1
2603185,1,10.599764,7.1694126,9.8645697,11.268469,24,576,1
2608176,1,10.076103,3.4896157,12.929533,11.35777,27,729,1
2610030,0,9.6220837,6.7302322,0,9.769784,23,529,1
2611033,0,8.9281588,5.8099623,0,10.107785,23,529,1
2611034,1,9.2600136,3.7042522,8.3830957,10.334044,25,625,1
2611036,0,8.5429401,-.76298529,0,9.9618635,24,576,1
2611175,1,9.9405375,6.5774026,9.7547951,10.927871,27,729,1
2611177,1,10.383018,7.2417212,.096566275,11.254557,26,676,1
2611179,0,9.5816526,7.4480753,0,11.030619,28,784,1
2613030,0,8.8953733,1.342442,0,11.113559,22,484,1
2613182,0,8.405077,-1.3830824,0,-.28159615,24,576,1
2614030,1,9.3178453,7.1187539,9.1936455,11.277781,26,676,1
2614035,1,9.2517967,7.2676044,9.5416021,10.63741,23,529,1
2615031,1,9.4275036,5.1765981,7.6395416,10.088644,29,841,1
2615032,1,10.172181,7.9296842,8.1438236,10.647711,24,576,1
2615033,1,9.4551153,6.3671479,7.071558,10.521354,26,676,1
2615034,0,7.9428954,5.1076045,0,9.9088335,24,576,1
2615037,0,8.9571609,6.7969003,0,10.319915,24,576,1
2615039,0,9.4388418,9.4140472,0,11.308827,30,900,1
2615042,0,9.2367945,9.6025572,0,11.243491,25,625,1
2615045,0,8.2745857,5.9356236,0,9.7158813,22,484,1
2615046,0,9.1569433,6.2245312,0,9.9761353,28,784,1
2615047,1,9.4505997,6.0238476,-.93200105,10.612621,25,625,1
2615188,0,9.1851549,-1.0411229,0,10.285928,23,529,1
2615189,0,8.7288475,7.5328941,0,10.790261,28,784,1
2615194,1,9.5892487,5.3372836,-2.8892651,10.294812,26,676,1
2618172,0,9.4248838,6.6079283,0,10.788093,30,900,1
2621174,0,10.201525,6.1107135,0,10.639395,24,576,1
2625031,0,8.7441244,3.8593631,0,9.0504112,22,484,1
2628032,0,8.7041073,4.2663803,0,9.1987705,23,529,1
2628033,0,9.1684656,5.6174827,0,10.122944,23,529,1
2628173,1,9.4028349,6.3780522,8.8992462,11.039301,29,841,1
2628178,1,9.7061644,7.4390335,9.4799843,11.281716,30,900,1
2632030,0,8.6676006,-1.1907563,0,9.9836578,24,576,1
2632031,0,9.9253759,7.3171802,0,11.10172,27,729,1
2632033,0,9.3181009,4.8019223,0,9.5644741,22,484,1
2633173,1,9.0020876,4.6103902,7.0429482,10.06713,30,900,1
2633174,1,9.5772276,8.0694189,8.6710081,11.18064,25,625,1
2636030,0,10.485753,10.906759,0,11.0918,26,676,1
2642180,0,10.13074,5.495647,0,10.529265,23,529,1
2642181,1,9.6730347,-.7262302,8.3277617,10.205232,26,676,1
2643030,1,9.4908028,9.2118244,9.1877661,11.166057,25,625,1
2643031,0,10.172754,7.3784041,0,10.829984,23,529,1
2643178,0,9.0724163,6.0581398,0,10.354078,24,576,1
2644030,0,8.6095352,9.2568655,0,10.394078,29,841,1
2646030,0,10.302957,9.4003439,0,11.996792,26,676,1
2646033,0,9.1030998,2.9975672,0,8.3283834,23,529,1
2646180,0,10.096604,6.8349509,0,10.994073,28,784,1
2647174,0,10.290292,8.2265358,0,10.273348,23,529,1
2649181,0,9.0178776,-1.1712694,0,9.7872353,29,841,1
2653173,1,10.185638,7.9607511,11.387429,11.138382,30,900,1
2655031,0,9.5620813,5.9618893,0,11.146547,25,625,1
2656030,1,9.3111343,5.9225774,9.4852953,10.942099,27,729,1
2656033,0,10.281657,5.5881357,0,10.127188,23,529,1
2661033,0,9.6247349,3.6482508,0,9.7607517,25,625,1
2661039,0,10.145738,9.6521606,0,11.360328,22,484,1
2661041,1,9.9139977,2.1051712,10.656239,10.704527,23,529,1
2661217,1,9.645504,5.1027474,9.6684551,10.444321,23,529,1
2662030,0,9.0988579,6.4256067,0,10.441772,25,625,1
2662172,1,9.1378317,5.8842554,-2.0158257,11.139918,28,784,1
2664170,1,9.6239614,9.2851706,7.8451524,11.190676,29,841,1
2665033,0,9.5278606,2.2897747,0,10.147338,25,625,1
2665035,0,9.4241867,1.4695277,0,9.4483252,23,529,1
2673030,0,8.747798,6.1045394,0,9.524704,24,576,1
2673174,0,9.2872381,6.6252456,0,9.1353207,26,676,1
2674031,0,9.6471624,5.5191431,0,9.1987705,28,784,1
2674171,0,9.3067341,5.0749192,0,10.728677,26,676,1
2674174,0,9.9050779,13.884334,0,12.335462,27,729,1
2678031,0,9.0965109,6.5334606,0,10.468879,26,676,1
2678034,1,9.4092827,6.3108125,8.1221676,10.604911,27,729,1
2679182,1,9.9476891,7.7041268,-1.2779006,11.319888,30,900,1
2680033,0,9.1743813,5.4972863,0,9.7640152,22,484,1
2680034,1,9.3365021,8.1746368,10.274109,10.513835,22,484,1
2680178,1,10.224449,8.4921093,8.9226313,10.666513,27,729,1
2688030,0,9.7449589,1.9553952,0,10.143825,27,729,1
2688031,0,10.224018,1.9748821,0,10.047002,23,529,1
2688032,0,9.2357702,7.7552814,0,10.77581,29,841,1
2689030,0,10.459383,3.9478905,0,9.6818743,29,841,1
2690032,0,9.028614,4.5091453,0,9.0289173,24,576,1
2690172,1,9.5609941,5.541327,7.635541,10.616341,29,841,1
2697030,1,9.2572689,-1.1907563,9.1681519,10.637231,29,841,1
2699030,1,10.007126,7.5457978,10.10113,11.064404,27,729,1
2699176,1,9.8657169,7.6458583,8.5883331,9.9336166,25,625,1
2701033,0,9.4493217,2.2301965,0,8.5550556,27,729,1
2701034,0,9.0356369,5.6461535,0,10.119424,22,484,1
2701035,0,7.3878794,4.2502842,0,8.9601221,24,576,1
2701040,0,10.115887,4.943459,0,10.40966,23,529,1
2701041,0,8.9526672,3.9949696,0,10.041953,25,625,1
2701043,0,8.7827682,5.0176549,0,8.8896866,22,484,1
2701187,0,9.6194878,.94220918,0,11.178552,29,841,1
2701188,0,9.9561634,5.5307794,0,10.81034,22,484,1
2701213,1,9.5147591,4.1251159,12.698853,11.181537,22,484,1
2701231,0,9.7733269,4.2502842,0,10.909129,23,529,1
2704030,0,7.1305466,1.2938576,0,10.37508,28,784,1
2704186,0,9.4438095,8.8105631,0,10.193261,22,484,1
2704202,0,9.1046047,1.2340078,0,11.266618,28,784,1
2705031,1,9.7536535,7.8119006,9.2581844,11.552218,27,729,1
2705172,1,9.3614235,-2.4057679,-1.5138067,10.916575,30,900,1
2707034,0,9.9709511,7.6336608,0,11.311625,23,529,1
2707036,0,9.4079676,5.0722222,0,9.4320431,22,484,1
2707042,0,9.7878275,8.7152529,0,9.5066004,23,529,1
2707182,0,8.818903,1.5507526,0,9.258502,23,529,1
2707187,0,9.487401,.5085811,0,8.9974833,22,484,1
2707188,0,10.03153,.65821403,0,8.8253746,22,484,1
2707189,0,9.349369,7.0127501,0,10.798534,22,484,1
2707194,1,9.5947018,8.133585,11.189005,11.232583,26,676,1
2707195,0,9.8748894,8.4921093,0,11.626174,25,625,1
2708033,0,9.6456347,8.1968737,0,11.111238,27,729,1
2708177,0,8.4693098,6.0998611,0,8.7830982,26,676,1
2712030,1,9.6727057,4.8161683,9.7627401,10.635927,29,841,1
2712031,1,9.638526,4.925283,7.7040806,10.217163,27,729,1
2714030,1,9.2142153,6.4256067,9.8867931,10.287621,30,900,1
2714031,1,9.5758867,4.8161683,9.6425962,10.693086,24,576,1
2714182,0,8.4204035,2.2702882,0,10.822064,24,576,1
2714185,0,9.3803282,7.5559511,0,9.8383179,22,484,1
2717030,0,8.8859129,6.3972926,0,10.307094,27,729,1
2717034,0,9.9275265,6.3106303,0,10.006411,25,625,1
2717183,0,9.6408281,6.1172781,0,10.275023,25,625,1
2727035,0,9.8912134,6.6027861,0,9.6577673,25,625,1
2727181,0,9.3238554,4.2748175,0,10.628628,26,676,1
2727182,0,9.0203848,6.9138699,0,10.873171,30,900,1
2730031,0,9.387311,3.7948246,0,10.492795,24,576,1
2731030,0,9.0245333,3.9949696,0,10.187402,28,784,1
2731032,0,10.02742,8.2255316,0,10.793647,23,529,1
2731034,0,9.5992775,4.1279311,0,10.901904,26,676,1
2731035,0,8.6972275,2.9975672,0,9.9123573,23,529,1
2731175,0,8.6500883,7.8506246,0,10.095961,22,484,1
2731181,0,9.4451532,8.5954504,0,11.27938,25,625,1
2734180,1,9.9256115,4.93643,13.751383,12.254399,29,841,1
2738030,0,9.347661,10.285101,0,10.845842,30,900,1
2744031,0,9.3545332,-1.1712694,0,10.172897,25,625,1
2750030,1,9.7032585,5.7182136,8.2561998,10.794422,26,676,1
2752031,0,9.1230011,7.6320729,0,10.290607,24,576,1
2752032,0,9.2714319,3.3879492,0,9.6874266,23,529,1
2752173,1,9.7995853,6.6879711,6.4855947,10.590807,22,484,1
2753031,1,9.0112705,5.9543085,4.9730916,9.5997181,22,484,1
2753174,0,9.1073189,3.4210629,0,9.7606745,23,529,1
2753177,0,9.0028715,6.5316319,0,10.080384,23,529,1
2753179,0,9.9979496,5.7998042,0,10.228305,25,625,1
2755030,1,9.5770502,8.2084208,9.1003819,11.137663,30,900,1
2755175,1,10.268381,6.289721,8.0387468,11.013732,28,784,1
2756030,1,9.2678289,4.4562402,4.7403626,10.395394,29,841,1
2760173,0,9.5354195,4.1460853,0,10.015337,25,625,1
2763174,0,10.256523,11.762614,0,10.596044,30,900,1
2764171,0,10.618276,8.5050488,0,9.917161,24,576,1
2770170,0,10.199347,5.9748282,0,10.238832,29,841,1
2770172,1,9.080821,3.8711209,6.6977582,10.505411,24,576,1
2771031,0,9.5557575,9.9173765,0,11.300421,24,576,1
2776030,0,8.3925285,3.5314507,0,7.9680219,22,484,1
2776177,0,10.363954,7.615799,0,10.587047,26,676,1
2779030,0,8.2894831,5.2294297,0,8.0378819,25,625,1
2781030,0,9.164938,7.2417212,0,10.515548,23,529,1
2781172,0,9.9763479,5.1944227,0,10.234933,22,484,1
2781176,0,9.5774202,-.60106236,0,11.153468,30,900,1
2781179,1,9.8566484,8.1746368,10.537683,11.000515,26,676,1
2782030,0,9.9260874,7.2093263,0,10.979373,29,841,1
2782173,0,9.4529829,8.0667763,0,10.807719,24,576,1
2782174,1,9.9828672,8.7916279,9.8915997,11.889246,23,529,1
2782182,0,9.5006971,7.9342051,0,10.462931,29,841,1
2783031,0,9.1080914,4.5676608,0,9.7174788,24,576,1
2786030,0,9.9635172,1.1637111,0,10.993747,26,676,1
2788030,0,8.7733068,.97896427,0,10.823919,29,841,1
2800032,1,10.098408,7.8063717,9.4716339,10.391405,23,529,1
2800175,1,10.338027,6.9035764,7.9871082,11.238921,22,484,1
2801030,0,9.5735083,2.4993372,0,9.453249,25,625,1
2801031,1,9.6849909,4.1547532,-1.85154,10.03069,23,529,1
2801032,0,10.030093,4.2909226,0,10.38109,24,576,1
2801034,0,9.1705675,5.1223464,0,9.487361,26,676,1
2801179,0,9.5751991,4.7155476,0,10.279341,22,484,1
2801180,0,8.0962811,-.36275294,0,10.07035,22,484,1
2801181,0,9.2093906,8.1441116,0,10.064055,22,484,1
2801186,0,9.1257038,-.60106236,0,10.428573,26,676,1
2801189,0,9.3886299,5.4215503,0,10.453376,26,676,1
2801190,0,9.3649893,4.652247,0,10.477516,27,729,1
2801192,1,10.427594,7.2278199,7.6683769,11.262397,29,841,1
2802173,0,9.8851919,6.5886836,0,11.06977,26,676,1
2805030,0,9.581399,6.8038607,0,10.50937,27,729,1
2806032,1,9.3208799,4.2308755,6.6836371,10.347992,23,529,1
2807030,0,9.4857273,8.3264322,0,10.651842,25,625,1
2807031,0,9.0737886,9.4266653,0,10.368805,24,576,1
2816032,0,10.128571,-.22980933,0,10.985229,26,676,1
2818030,0,8.2965946,-3.8309646,0,8.7452135,23,529,1
2822030,1,9.9345713,7.1788011,9.2945375,10.851041,29,841,1
2822031,0,10.135037,9.1064463,0,10.089516,25,625,1
2827176,0,9.0811434,-.85637671,0,9.7837162,22,484,1
2827180,0,9.7207251,6.5334606,0,10.626895,26,676,1
2838172,0,9.6355591,-1.1712694,0,10.172897,28,784,1
2838173,0,9.7892838,7.1187539,0,10.606074,25,625,1
2845183,0,9.8333235,6.6849747,0,11.101046,29,841,1
2846178,1,10.068361,8.1132126,7.1083236,10.724644,29,841,1
2847030,0,10.335594,7.359745,0,10.70847,24,576,1
2847033,0,9.8805046,1.9748821,0,11.007713,22,484,1
2848031,0,9.6368809,1.9553952,0,.32139304,24,576,1
2848032,1,9.3845587,10.674891,8.7148561,11.031544,23,529,1
2848033,0,10.312177,12.994245,0,10.956908,24,576,1
2848036,0,10.288854,2.9163423,0,11.139995,24,576,1
2848037,0,9.9981899,2.4685061,0,11.047501,22,484,1
2848179,0,7.8892169,2.4685061,0,9.2574644,23,529,1
2848184,0,9.9771194,10.766128,0,11.635709,26,676,1
2848202,0,9.9308968,4.0883608,0,11.651149,24,576,1
2849030,0,9.8850946,-2.3123765,0,10.411805,24,576,1
2849031,0,9.9227867,6.7611313,0,10.50347,25,625,1
2849175,1,9.272131,9.8020868,9.7278671,10.596653,24,576,1
2850030,1,9.6438551,7.4789052,8.4762278,11.768192,25,625,1
2851030,1,8.863389,7.694788,6.943831,9.7763119,26,676,1
2851031,0,8.4694481,6.7940898,0,8.6322088,23,529,1
2851174,1,9.6145639,6.9998674,6.0849361,10.52148,24,576,1
2852035,1,10.00209,5.6351528,7.8397183,10.612794,26,676,1
2852036,1,9.0521822,7.1720648,8.8297796,10.345148,22,484,1
2852041,1,9.7442255,5.9480648,-.80861562,10.785004,23,529,1
2852045,0,9.5538454,5.0458765,0,9.8805885,23,529,1
2852183,0,10.300997,-1.1712694,0,10.932843,25,625,1
2852186,0,9.4771214,7.4970078,0,10.467952,26,676,1
2852195,1,9.4763298,7.783587,8.3787146,10.779348,26,676,1
2852198,0,9.8654289,4.2308755,0,10.297803,24,576,1
2852210,1,10.388715,9.1866837,10.752792,10.987455,29,841,1
2860174,0,8.8103161,6.2986951,0,9.2831936,25,625,1
2860175,1,8.9081898,6.6177559,8.51056,10.055737,26,676,1
2860177,1,9.3222523,5.5133491,6.0046105,10.634373,26,676,1
2860180,1,9.8592024,7.5633931,9.6762791,11.391456,28,784,1
2860181,1,10.355151,7.9872303,9.2614517,11.141157,29,841,1
2867031,0,9.1087809,1.1637111,0,10.047078,27,729,1
2869170,1,9.6178684,5.8842554,7.7918868,10.721822,29,841,1
2876030,1,11.299371,11.551912,14.278656,11.714201,30,900,1
2876032,0,10.234416,9.9370737,0,9.6783104,22,484,1
2881032,0,9.9624014,8.7460394,0,10.684939,29,841,1
2882030,1,9.4251051,6.1924138,9.8673286,10.759615,24,576,1
2882032,0,8.7498884,5.647274,0,9.4395132,25,625,1
2882174,0,8.6225338,5.4113917,0,9.4110928,25,625,1
2885181,0,9.9791098,5.660213,0,10.7722,28,784,1
2887030,0,9.5396891,6.8402514,0,10.18651,26,676,1
2887033,0,8.9824629,2.1050286,0,9.3041658,26,676,1
2887034,0,9.3436022,6.7213655,0,9.8694553,28,784,1
2887035,0,10.621616,2.0682735,0,10.205032,23,529,1
2887176,0,9.5611687,7.6341238,0,11.051667,24,576,1
2890030,0,10.478833,10.647242,0,11.914795,28,784,1
2890179,0,10.117532,8.2410469,0,11.180496,23,529,1
2892171,1,9.3211346,5.8697448,7.570549,10.790666,26,676,1
2893030,0,9.0535355,4.395915,0,10.402579,29,841,1
2895031,0,9.6616831,7.9357567,0,11.123116,26,676,1
2895033,0,9.2197113,7.889535,0,10.672857,22,484,1
2895176,0,10.294765,5.1350689,0,10.942841,30,900,1
2897031,1,9.4007683,6.5346732,8.4568348,9.9331579,27,729,1
2897192,1,9.8154325,7.6060748,10.171876,11.13905,26,676,1
2898179,0,8.9352884,2.7892361,0,10.674543,28,784,1
2900031,1,9.4366369,5.1765981,7.071558,10.902743,28,784,1
2901030,0,8.8341808,7.318563,0,9.7323074,22,484,1
2901031,1,8.4103489,6.4338818,6.6778393,10.223132,25,625,1
2902176,0,9.1748457,5.1364489,0,10.76643,25,625,1
2907035,0,10.166669,2.7833989,0,11.547177,24,576,1
2907037,0,9.1842833,3.2312353,0,10.624866,27,729,1
2907038,0,9.1905251,7.6803374,0,8.8642797,22,484,1
2907039,0,10.450397,3.2312353,0,10.97121,24,576,1
2907193,0,10.485785,2.3831661,0,11.459189,28,784,1
2910176,1,10.512588,2.2301965,1.5456463,10.376662,25,625,1
2916176,0,7.8267655,7.0809979,0,9.5517101,23,529,1
2920030,0,9.602047,13.090085,0,11.342095,25,625,1
2921031,0,9.9296379,7.6229625,0,10.260401,27,729,1
2924030,0,9.118474,6.0656781,0,10.150512,29,841,1
3005002,0,9.0799761,10.388288,0,10.531837,23,529,1
3006170,0,10.819492,8.212224,0,10.370333,30,900,1
3007003,0,8.9949856,4.4879723,0,9.6353455,22,484,1
3009004,0,9.1931334,8.0193586,0,10.505676,24,576,1
3010170,0,10.178792,6.2503057,0,11.243037,28,784,1
3012002,0,10.766801,2.9163423,0,8.4872074,23,529,1
3018001,0,9.621273,.84881777,0,.2333422,29,841,1
3021002,0,8.9381866,4.1586289,0,9.6639652,25,625,1
3021003,0,10.831244,5.4241304,0,9.3195105,29,841,1
3028002,0,8.9314394,2.4685061,0,10.500658,30,900,1
3032003,0,8.8054686,8.1056795,0,11.197545,22,484,1
3034003,0,9.5045528,-2.2845969,0,10.511215,23,529,1
3034004,0,10.285615,4.6010022,0,9.6868792,22,484,1
3046003,0,9.0509653,5.8307443,0,10.901508,29,841,1
3046171,1,9.6455116,5.3991833,6.0606651,10.593798,25,625,1
3047001,0,9.8887835,.21317478,0,9.4934006,25,625,1
3052005,0,9.6161919,9.1765823,0,11.060038,25,625,1
3053003,0,10.133619,5.0750937,0,9.2208233,23,529,1
3053171,0,10.027152,8.2334709,0,11.121412,25,625,1
3056003,0,9.591403,2.0779619,0,10.272441,24,576,1
3056173,0,11.201541,2.7833989,0,10.010015,30,900,1
3057172,0,9.3598471,2.7268865,0,11.294272,26,676,1
3058003,0,9.3927813,8.1455755,0,10.220388,27,729,1
3058171,0,9.4659653,3.2559476,0,10.421946,28,784,1
3062001,1,9.9080362,11.817831,12.267207,11.538471,25,625,1
3063003,0,8.6076794,.70679849,0,10.379913,25,625,1
3085173,1,9.9637499,5.8746319,.18255766,10.396558,26,676,1
3091003,1,8.9828167,9.2289429,11.053212,11.357543,26,676,1
3091004,0,9.2890701,6.3087802,0,8.1137228,22,484,1
3095004,0,9.5224648,7.7398243,0,9.7360325,23,529,1
3095006,0,9.4267187,-1.0411229,0,10.405772,27,729,1
3098005,1,10.471156,3.2559476,13.927714,10.806357,22,484,1
3101170,0,9.9720182,6.2772164,0,10.083201,29,841,1
3105003,1,9.3761377,4.8481793,-2.7300014,10.294757,23,529,1
3105004,0,9.3228455,6.9524837,0,9.447506,24,576,1
3108003,0,9.7344151,4.2663803,0,10.724881,27,729,1
3108171,0,10.418409,8.4003601,0,11.575679,27,729,1
3111002,0,9.6346474,6.3263192,0,10.650512,26,676,1
3117005,0,10.086393,2.7268865,0,11.095329,23,529,1
3117172,0,9.6669426,10.165145,0,10.836048,27,729,1
3121003,0,8.8835297,6.641685,0,9.0386858,23,529,1
3121004,0,9.0393009,6.1208286,0,8.4704838,24,576,1
3125001,0,10.038467,10.208393,0,11.862212,30,900,1
3127004,0,8.6298437,6.2484555,0,10.281716,22,484,1
3131001,0,9.1373091,6.2911854,0,9.7520952,27,729,1
3136001,0,9.9259853,9.7977438,0,10.569572,28,784,1
3137170,0,9.6405096,2.2137761,0,10.607214,23,529,1
3138003,1,10.16503,6.2326236,11.252072,10.438701,28,784,1
3141003,1,8.8560944,7.1101251,10.727721,10.963442,24,576,1
3141004,0,9.004015,9.0300751,0,10.911004,29,841,1
3141005,0,8.4104967,9.4868336,0,9.8038187,26,676,1
3142002,0,8.0896778,9.8160086,0,10.313012,28,784,1
3143002,0,9.3357153,2.2332625,0,10.188236,23,529,1
3144001,1,9.5154266,7.4951582,10.681105,11.167377,30,900,1
3145003,0,10.125407,6.2923923,0,10.696582,28,784,1
3147172,0,9.5316439,10.130591,0,9.5470905,22,484,1
3147173,0,9.0678968,8.9875603,0,10.234849,26,676,1
3148004,0,10.357433,5.7539229,0,10.807868,27,729,1
3151003,0,8.7101908,-.67764574,0,10.365603,23,529,1
3151004,0,9.4521751,6.4044561,0,9.6006031,22,484,1
3155171,0,9.7018766,9.2436361,0,10.905451,28,784,1
3171003,0,9.683588,8.2200375,0,9.840004,23,529,1
3171170,0,9.5663929,8.8286381,0,11.169774,26,676,1
3172003,0,9.5267744,4.4722891,0,10.336347,22,484,1
3172173,0,9.6515169,7.9496427,0,11.503391,22,484,1
3173002,0,9.9040232,7.0904403,0,9.661293,26,676,1
3178005,0,9.0398149,1.2358599,0,10.921034,22,484,1
3184022,0,8.0962963,-.44654134,0,9.9763403,26,676,1
3187001,0,9.7184515,.21317478,0,10.582443,22,484,1
3190021,0,9.3529367,9.1825724,0,10.568995,26,676,1
3191170,0,8.7861738,1.342442,0,9.3353138,22,484,1
3192002,0,9.5025778,4.1251159,0,6.9231386,26,676,1
3193002,1,10.64358,10.1341,11.005726,11.394557,28,784,1
3193003,0,9.7858038,2.2137761,0,10.38407,23,529,1
3193177,1,9.3506422,5.9174523,9.5275383,10.697075,28,784,1
3195003,0,9.3480425,.5085811,0,10.038938,22,484,1
3196003,0,9.8627357,-3.4307323,0,9.2940807,22,484,1
3196004,0,9.9364519,1.154635,0,10.170917,23,529,1
3196171,1,9.7260189,.24448104,12.766257,11.937428,30,900,1
3197005,0,10.224563,7.1999378,0,10.448092,23,529,1
3200003,0,9.9782448,8.856988,0,10.057293,30,900,1
3201002,0,9.4165812,6.1424456,0,10.232819,23,529,1
3201171,0,9.5398426,2.4885771,0,10.489769,23,529,1
3203002,0,10.025749,1.3272052,0,9.7395687,26,676,1
3206003,0,8.9185724,1.3428946,0,10.133529,27,729,1
3207004,0,9.783021,3.3124599,0,8.2366877,26,676,1
3214171,0,10.12949,10.463754,0,10.402958,27,729,1
3217001,1,9.8317356,7.9651618,8.6016636,10.577624,29,841,1
3218001,0,9.494009,6.0375166,0,9.5389433,24,576,1
3219001,0,9.4068651,8.5632458,0,10.346694,23,529,1
3221172,0,9.4151659,8.1772165,0,10.857047,23,529,1
3224003,0,10.945021,9.4409523,0,9.6129618,22,484,1
3224004,0,9.9248343,2.3634088,0,10.121924,22,484,1
3224005,0,9.3529282,.70679849,0,10.51696,25,625,1
3224008,0,9.2403316,1.154635,0,9.0018806,22,484,1
3225170,0,9.7794619,5.3034897,0,10.445903,25,625,1
3225171,0,9.9520082,1.7630692,0,10.388828,25,625,1
3225172,0,9.0364923,-2.9016709,0,9.4261208,28,784,1
3226001,0,9.8707619,5.4621525,0,10.78145,29,841,1
3231001,1,10.260325,8.4438438,11.713895,11.109636,29,841,1
3232003,0,9.7698259,4.2909226,0,10.207818,28,784,1
3232004,1,10.406303,9.5318699,9.1713009,11.534904,26,676,1
3235001,0,10.881342,2.2332625,0,11.464529,29,841,1
3235170,0,10.113321,.70679849,0,10.550833,23,529,1
3237003,0,8.4031172,2.2137761,0,9.483284,23,529,1
3237005,0,10.163969,.46848962,0,10.315446,23,529,1
3237006,0,8.7444706,6.8654466,0,9.8833904,22,484,1
3237009,0,10.237571,7.1665964,0,10.597551,23,529,1
3237177,0,8.1475744,1.342442,0,10.199094,23,529,1
3237189,0,9.9423361,3.1747229,0,11.305422,27,729,1
3237194,0,8.6433649,-.14858441,0,9.860363,28,784,1
3238003,0,8.4581137,3.1196957,0,9.5866947,25,625,1
3240001,0,9.6553488,9.1585712,0,10.889682,30,900,1
3241003,0,8.515132,7.7035155,0,9.4776373,25,625,1
3241004,0,8.9673424,7.0471501,0,10.085775,24,576,1
3242170,0,10.12093,8.7322731,0,10.360649,24,576,1
3244001,0,8.7523613,8.3401022,0,10.493356,23,529,1
3245001,0,9.1868076,4.829133,0,10.065846,23,529,1
3246170,0,9.8167238,5.0905466,0,10.91883,25,625,1
3247001,0,9.4619474,5.4624295,0,9.6227207,23,529,1
3247170,1,9.7986269,7.5109148,7.1791229,9.5497284,30,900,1
3249006,0,8.5217056,1.7902784,0,9.6056185,22,484,1
3249170,0,9.7384663,.97896427,0,11.154288,25,625,1
3249171,0,9.4125271,-.91595513,0,9.5470905,27,729,1
3249172,0,9.4208488,3.1747229,0,9.8390846,24,576,1
3250004,0,9.814002,3.5708406,0,11.756147,26,676,1
3250171,0,9.9209852,9.0989084,0,11.108332,26,676,1
3252004,0,8.9350481,-3.1158395,0,9.6544218,26,676,1
3252170,0,9.3202333,4.3826718,0,9.4604969,24,576,1
3257005,0,9.9841118,4.7291336,0,8.6036463,23,529,1
3257170,0,8.7608709,8.5503063,0,10.278997,23,529,1
3258170,0,10.800062,10.648992,0,11.272439,23,529,1
3262003,0,9.0461855,2.5286686,0,10.762759,24,576,1
3262004,0,9.4377718,8.3117867,0,10.555166,25,625,1
3262171,0,8.7713938,3.4896157,0,9.7597513,29,841,1
3263174,0,8.8864527,8.555707,0,10.442787,24,576,1
3263180,0,10.159395,6.9129272,0,10.823261,24,576,1
3264170,0,10.875174,6.1424456,0,11.027297,23,529,1
3268172,0,9.7499809,6.2928653,0,11.149326,26,676,1
3281003,0,7.2725105,-.36275294,0,5.5485616,26,676,1
3282170,1,9.9783678,6.5207834,11.91508,10.822805,27,729,1
3283002,0,9.0504656,2.8780169,0,10.004962,25,625,1
3285001,0,10.066627,.84881777,0,10.94828,28,784,1
3285003,0,9.8449545,-1.0778785,0,8.9646711,28,784,1
3285170,0,9.7903795,2.2137761,0,10.646435,23,529,1
3287004,1,10.653925,6.0826821,8.9619513,10.928134,30,900,1
3287005,0,10.113388,-.89117676,0,10.265695,26,676,1
3287006,0,10.195671,8.6758585,0,11.385682,28,784,1
3287170,0,10.13591,7.905808,0,10.806345,22,484,1
3289003,0,9.3424416,8.0451698,0,10.013907,27,729,1
3291173,1,10.29518,8.1474257,12.739738,11.196618,26,676,1
3292001,0,10.172478,6.3515096,0,9.9948912,29,841,1
3297004,0,10.219035,1.257102,0,10.956573,27,729,1
3302003,0,9.552413,5.2905989,0,9.5857525,23,529,1
