d_c,lag_log_a,_Iage_group_1,_Iage_group_2,_Iage_group_3
.70176697,7.183569,0,1,0
.029454231,8.8914213,1,0,0
-.76565742,7.6840878,0,0,0
.5331955,7.3772936,0,1,0
.88843346,8.6682777,0,1,0
-.48330593,9.5297623,0,1,0
.46001148,11.095592,0,0,1
-.45484066,9.6194296,0,0,1
-.17598057,8.1683187,0,0,1
.63573074,8.9498749,0,0,1
.32532692,8.1683187,0,1,0
.61435795,7.069706,0,1,0
-.20818615,8.9498749,0,1,0
-.054860115,8.600378,0,1,0
-.40577698,7.2520275,1,0,0
.019403458,7.6971121,1,0,0
.096106529,9.2420921,1,0,0
.49876881,7.9202557,0,0,0
.22472286,7.3449717,1,0,0
.74430656,9.9900341,0,1,0
-.34098721,8.5881529,0,0,1
-.26734924,7.5890341,0,0,1
-.19076252,8.2331352,0,0,1
-.042849541,7.4751711,0,0,1
.69086742,7.6971121,0,0,1
-1.0845366,7.6840878,0,0,1
.030165672,8.3805962,0,1,0
-.42347622,8.3257895,0,0,1
.95635033,9.4861536,0,0,1
-.42488003,9.8425732,0,0,1
-.15194511,9.7777567,0,0,1
.017589569,7.069706,0,1,0
-.012476921,7.2271767,0,0,0
-.8054018,8.3257895,1,0,0
.16069794,8.0381193,0,1,0
-.11057186,8.600378,0,0,0
.32109928,7.8557973,0,0,0
-.49015999,7.7578049,1,0,0
.1575861,7.3658905,1,0,0
.076372147,7.1345229,1,0,0
.098889351,7.9859967,1,0,0
.072842598,8.600378,0,1,0
-.098977089,9.9680166,0,1,0
.46455002,8.3805962,1,0,0
.29477501,9.3066177,0,1,0
-.39685059,9.4861536,0,1,0
.14866543,10.270017,0,1,0
.63322639,9.3722916,0,1,0
-.51186371,9.7120152,0,0,1
.13264084,8.7930069,0,1,0
.50617313,8.0508137,0,1,0
-.070429802,7.7628531,1,0,0
.029080391,7.1862864,1,0,0
.16119194,8.3805962,0,0,1
-.098031044,8.3257895,0,0,1
-.06503582,9.8425732,0,0,1
-.52634335,9.6615295,0,0,1
.21662807,8.5621777,0,0,1
.49008942,8.2331352,0,0,1
-1.2309341,7.40943,0,0,0
.52650833,6.9604254,0,0,1
.015306473,7.2271767,1,0,0
-.069602013,7.1345229,1,0,0
-.11951447,11.66401,0,1,0
.013393402,8.613471,0,1,0
.21496487,12.011883,0,1,0
.56664562,12.145158,0,1,0
-.37783337,7.7628531,0,1,0
.010407448,7.6971121,0,0,1
.14294338,7.6971803,1,0,0
.74415112,7.9720263,0,1,0
-.47840023,7.3168445,0,1,0
.80119228,9.3722916,0,1,0
-.27929592,11.165328,0,1,0
.324646,6.9253087,0,0,0
-.15199661,7.779398,0,0,0
.82971191,12.069475,1,0,0
-.88389397,11.475672,1,0,0
.65139389,7.6184559,1,0,0
-.41875935,7.9203238,1,0,0
.84043026,7.0039649,0,1,0
-.55084038,6.9909406,0,1,0
.45968056,6.939507,0,1,0
.32296181,8.7860613,0,1,0
.20656013,10.318219,0,1,0
-.34429073,9.4861536,0,1,0
.17109203,10.53572,0,0,1
-.13180637,10.437002,0,0,1
-.17230415,9.2552567,0,0,1
-.10793304,9.9866724,0,0,1
.22875786,9.9352388,0,0,1
-.034863472,7.6874485,1,0,0
.12984467,8.3257895,1,0,0
-.31395149,8.5698633,0,1,0
.14632225,7.9859967,0,1,0
.72302723,8.1025772,0,1,0
-.75033283,8.2437029,0,1,0
-.35630989,13.178953,0,0,1
.61432552,7.6971121,0,0,1
-.23320675,7.0862508,0,0,1
.36019516,8.600378,0,1,0
-.38665676,7.4751711,1,0,0
.071250916,8.3902597,0,1,0
-.32901382,9.1294794,0,0,1
.66137791,9.9352274,1,0,0
-.55356026,8.3805962,1,0,0
.098777771,8.7439604,1,0,0
-.23042965,8.6791439,1,0,0
.21118546,7.6326542,0,1,0
.96390533,7.2819834,0,1,0
-1.0782738,7.9203238,0,1,0
-.70344257,8.8572893,0,1,0
-.040602684,7.069706,0,1,0
-.05538559,7.6971121,0,0,1
-.064045906,8.0895529,0,0,1
.073409081,8.0381193,0,0,1
-.18618107,7.1218286,0,0,1
.20632267,7.0782084,1,0,0
-.16789627,8.7826996,0,1,0
-.54120541,7.9202557,0,0,1
-.057237625,10.158382,0,0,1
-.28719997,7.1218162,0,0,1
.1144743,8.7312536,0,1,0
-.88812447,7.1862864,0,0,1
-.18630123,7.6326542,0,1,0
.66163063,7.4643049,0,0,1
.12692165,7.2271767,0,1,0
-.42606926,9.1367311,0,0,0
.45510483,7.069706,0,1,0
.22652721,7.6971121,0,1,0
-.068267822,7.3449717,0,1,0
-.86353397,8.4560003,1,0,0
1.0314751,8.1025772,1,0,0
-.78964233,7.1732621,1,0,0
-.55436039,7.0588398,1,0,0
.67933559,6.9604254,1,0,0
.027194977,9.0737429,0,0,1
.55178356,8.7930069,0,0,1
-.10463142,9.437108,0,0,1
-.13492012,9.5297623,0,1,0
.22652531,9.6684761,0,1,0
-.37096786,7.1345229,0,0,1
-.23471737,7.7628531,0,0,1
.15181541,10.262061,0,0,1
.46235657,6.9909406,0,0,1
-.16378689,10.768148,0,0,1
-.42544842,9.8235855,0,0,1
-.18701553,9.0189362,0,0,1
.20359039,9.221468,0,0,1
-.48061562,9.9996967,0,0,1
.082855225,9.0737429,0,0,0
.13087273,8.0381193,0,1,0
.43033791,7.0588398,0,1,0
-.72857857,7.7628531,0,0,1
-.24830818,7.2819834,0,1,0
-.22961521,7.9751306,0,1,0
.10069942,10.723684,0,1,0
.050383568,9.3807936,0,0,1
-.30442715,8.7439604,0,0,1
.51076698,8.1683187,0,0,1
.27699566,8.0895529,0,0,1
-.41487408,7.6326542,0,0,1
-1.0631285,8.551527,1,0,0
.26206779,9.045064,1,0,0
-.046317101,8.3258009,1,0,0
-.1612978,7.0588398,1,0,0
-.032880783,9.3066177,0,1,0
.50521469,9.4861536,0,1,0
.30234718,7.8276701,0,1,0
.31872177,9.3722916,0,1,0
-.67297173,9.7120152,0,1,0
.31025791,10.902964,0,0,1
.062995911,9.7727203,0,0,1
-.47252083,8.2821817,0,1,0
-.87499046,7.2271767,0,1,0
-.31691456,7.1862864,0,1,0
.48493862,7.5917516,1,0,0
-.53775978,8.0895529,1,0,0
.19816303,8.6682777,1,0,0
1.0290041,8.0998592,0,1,0
.55497265,8.885417,1,0,0
-.45854282,7.3964057,0,0,0
-.022809982,7.6326542,0,0,1
-.214324,8.1683187,0,0,1
.48662567,8.1683187,1,0,0
.45196438,9.584569,1,0,0
-.019360542,9.9352274,1,0,0
.12860489,11.373223,1,0,0
-.39103317,9.437108,1,0,0
-.98641586,11.609135,0,1,0
.20606613,7.8126116,0,1,0
.32824326,7.6971803,0,1,0
.51473331,8.9753284,0,1,0
-1.1992455,8.5208178,0,1,0
.28660965,8.0381193,0,0,0
-.77493668,10.048488,0,0,1
.074729919,8.8914213,0,1,0
-.87606621,8.4799395,0,1,0
.6515255,7.4459333,0,1,0
-.031265259,7.069706,0,1,0
-.26555538,10.628374,0,0,1
.19012642,8.7930069,0,0,1
.14683247,11.104815,0,0,1
-.71469116,9.7777567,0,0,1
.75209522,12.302282,0,0,1
-1.044569,9.8241539,0,0,1
.15045834,9.3614254,0,1,0
-.13121033,8.9753284,0,1,0
1.0425167,8.9262819,0,1,0
-.82722759,10.98173,0,1,0
-.23982716,8.7957239,0,1,0
-.088044167,7.7924223,0,0,1
-.45200634,7.0039649,1,0,0
.33509064,10.287666,1,0,0
.056619644,10.117548,1,0,0
-.032525063,7.3658905,1,0,0
-.10199833,7.069706,1,0,0
.31411266,9.7120152,0,1,0
1.0103178,8.2821817,1,0,0
-.82445812,9.485898,0,1,0
.85545254,7.1345229,1,0,0
1.2818985,8.3772345,1,0,0
.27054691,9.9997654,1,0,0
.14611053,8.9753284,0,1,0
-.40639019,9.437108,0,1,0
-.35190105,8.1025772,0,1,0
.88302517,7.1732621,0,1,0
-.43156528,7.3449717,0,0,1
.16005611,7.2819834,0,0,1
-.60501194,7.4094982,0,0,1
.0013942719,7.9202557,0,0,1
-.65476608,9.634655,0,1,0
.23423195,7.4751711,1,0,0
-.70007801,9.2278938,0,1,0
-.25762653,7.6535726,1,0,0
-.1483345,7.0992751,1,0,0
.29496765,8.2821817,0,0,1
.3147831,7.539988,0,0,1
-.10453129,7.9859967,0,0,1
-.0022439957,7.6874485,0,0,1
-.078343391,10.738917,0,0,1
-.26329136,6.9643455,1,0,0
-.18611431,6.9253087,0,0,1
-.96909237,8.8366146,0,1,0
.20736599,10.970863,0,0,1
-.2309227,9.5297623,0,0,1
.11494255,10.016783,0,0,1
.00087833405,9.437108,0,0,1
-.0069522858,12.620736,0,0,1
-.62925243,7.2819834,1,0,0
.2507906,8.8366146,0,1,0
.15079117,8.0998592,0,0,1
-.092640877,8.5698633,0,0,0
.087816238,7.1345229,1,0,0
-.023732185,9.7777567,1,0,0
.90213394,8.600378,1,0,0
.040049553,7.1218286,0,0,0
-.2455883,6.9909406,1,0,0
-.58144665,9.0737429,0,0,1
.071745872,8.613471,0,0,0
-.21703243,7.7628531,0,0,1
.93891335,7.0039649,0,0,1
-.50672817,9.8916187,0,1,0
-.25069237,8.4560003,0,1,0
.029687881,7.8557973,0,0,0
.3334589,8.9753284,1,0,0
.32288933,8.5208178,1,0,0
.31135654,9.30655,0,1,0
-.17789173,7.6840878,0,1,0
.1879425,7.6326542,0,1,0
-.12659836,10.98173,0,0,1
.42167568,10.902964,0,0,1
-.48617458,6.939507,0,0,1
.87237167,8.9753284,0,0,1
.18968964,7.4751711,0,0,0
.70635223,8.2567282,1,0,0
-.79096127,7.3964057,1,0,0
.091391563,7.1218286,1,0,0
-.40625,7.9859967,0,0,0
.96975136,7.40943,0,0,0
-.50901413,8.0381193,1,0,0
.52720547,8.8914213,0,1,0
-.48179817,8.3257895,0,1,0
-.15203762,7.7628531,0,0,1
.16836357,9.1537857,0,1,0
.095025063,9.7120838,0,1,0
-.81334114,11.910956,0,1,0
.68392181,8.9262819,0,1,0
-.60839367,10.401911,0,0,1
.45268536,10.875166,0,0,1
-.20531845,14.102452,0,0,1
-.31912327,9.9352388,0,0,1
-.30484581,8.8914213,0,1,0
-.48764133,9.7120838,0,1,0
.62805939,10.884871,0,1,0
-.31836319,10.63103,0,1,0
-.13365078,10.065438,0,1,0
.27302456,10.405162,0,0,1
.082125664,9.6299973,0,0,1
-.32211018,9.0189486,0,0,1
-.32404709,9.2745886,0,1,0
-.28622341,9.2669306,0,1,0
.1022377,10.392138,0,0,1
.26886749,7.5636487,0,1,0
-.18566895,8.0998592,0,1,0
.063570023,7.8276701,0,1,0
-.2449379,6.9643455,0,1,0
-.42642879,8.7826996,0,0,1
-.39677143,9.9352388,0,0,1
.10531044,8.1683187,1,0,0
1.0059633,8.4560003,0,0,1
.036817551,7.2271767,0,1,0
.62610722,6.9604254,0,0,1
.23039722,7.069706,0,0,1
-.47562313,7.0039649,0,0,1
.15498924,8.600378,0,0,1
-.49903202,8.6169844,0,0,0
.29794598,8.8322277,1,0,0
.15235615,8.4695244,1,0,0
-.23367977,9.2669306,1,0,0
.028863907,8.8757668,1,0,0
.45688343,8.6876469,0,0,0
-.1514349,7.9203238,0,0,0
.26337528,8.4073448,1,0,0
-.1409235,8.2331352,1,0,0
.24436188,8.1683187,1,0,0
.21865368,7.7628531,1,0,0
.36391735,8.3902597,1,0,0
.058409691,7.2819834,0,1,0
.28701496,8.8366146,0,0,1
-.34279442,10.179301,0,0,1
.50087261,9.5546131,0,0,1
-.015439987,11.609135,0,0,1
.038445473,8.2331352,0,0,1
-.93659496,7.9859967,0,0,1
-.29429245,9.2935257,0,0,1
.18526649,8.8914213,0,0,1
.11619186,9.1730871,0,0,1
-.069978714,10.500859,0,0,1
-.050370216,10.628374,0,0,1
-.026877403,11.194966,0,0,1
.14238262,9.2968864,0,1,0
-.23309708,12.530481,0,1,0
.48293781,11.788739,0,1,0
-.52243805,9.437108,0,0,1
-.33786774,9.5546131,0,0,1
.81928158,8.3902597,0,0,1
-.5963068,8.3772345,0,0,1
-.16780853,7.8697701,1,0,0
-.47262383,7.8767161,1,0,0
-.71182823,9.8916187,1,0,0
-.7029829,8.2437029,1,0,0
.42820358,9.8298788,0,1,0
-.52080631,9.2139645,1,0,0
.22606087,8.6791439,1,0,0
.21905327,9.30655,1,0,0
-.18457127,9.6989908,1,0,0
.025069237,10.158382,0,1,0
.8101387,11.139199,0,0,1
-.42771816,9.9561577,0,0,1
-.083546638,7.8276701,0,0,1
.37177467,7.6574926,0,0,1
-.25615025,10.741634,0,0,1
.040437698,8.3902597,1,0,0
.55645561,7.6326542,0,1,0
.14397812,7.1766229,0,0,0
.17771721,7.6153512,1,0,0
.33409214,8.682085,1,0,0
.055971146,9.2272654,1,0,0
.27114487,8.812254,1,0,0
-.12365913,8.9368505,0,1,0
-.0203619,8.5489445,0,1,0
.10098839,9.7668905,0,0,1
.022275925,9.3807936,0,1,0
-.35106659,8.3805962,0,0,1
.0073165894,8.3257895,0,0,1
.32439137,7.8767161,0,0,1
-.01669693,6.9113793,0,0,1
.33619308,7.2271767,0,1,0
.32920742,8.1982746,0,0,1
-.44043446,10.065438,0,0,1
-.39436531,7.0039649,0,0,1
.17791557,7.3964057,0,0,1
-.33049679,7.0943985,0,0,1
.29317665,10.262061,0,0,1
.074197769,7.3449717,0,0,1
.17132187,9.0737429,0,1,0
.21025467,9.6250715,0,1,0
.70106125,9.3807936,0,1,0
-.29358864,9.9677362,0,0,1
-.50965214,9.5546131,0,0,1
.32805729,8.8757668,0,0,1
.58267975,8.600378,0,0,1
-1.0781193,9.0189486,0,0,1
.082101822,10.683181,0,1,0
.047968864,9.9352274,0,1,0
.26355648,9.0804329,0,1,0
.034965515,7.7628531,0,0,1
.055624962,9.7120152,0,0,1
-.10528278,9.584569,0,1,0
.38091469,9.437108,0,1,0
.085567474,10.741634,0,0,1
-.1981144,7.2533045,0,0,1
-.35279751,10.158382,0,0,1
-.34143543,9.584569,0,1,0
.1929903,8.0508137,0,1,0
-.46158504,8.1946354,0,1,0
-.26759052,10.788155,0,0,1
-.22739506,7.6326542,0,0,1
-.39578819,8.5347462,1,0,0
.085607529,8.2567282,1,0,0
.45251369,8.600378,1,0,0
-.55769062,8.731266,0,1,0
-.13215828,9.0156164,0,0,0
.603755,7.8149633,0,0,1
.17771912,8.1574526,0,0,1
-.069032669,9.3066177,0,0,1
.17032051,8.5698633,0,0,1
-.24953651,9.0804329,0,0,1
.33596039,8.0381193,1,0,0
.64151287,9.584569,1,0,0
.078975677,8.0381193,0,1,0
-.12727547,8.613471,1,0,0
.51325512,8.2821817,1,0,0
-.29949474,8.1434679,1,0,0
-.1429348,9.4861536,1,0,0
-.79430676,9.4758472,0,0,1
.52224064,8.731266,0,0,1
.29166985,7.9203238,0,1,0
-.12175369,7.539988,0,1,0
-1.023325,7.0039649,0,1,0
.75883293,7.9751306,0,1,0
-.15398788,7.069706,0,1,0
.048773766,8.600378,0,1,0
.46798134,9.0189486,0,1,0
-.10370731,8.7930069,1,0,0
.76946735,8.5208178,0,1,0
-.60962868,9.149148,0,1,0
-.15677357,8.7930069,0,0,1
.16355515,9.437108,0,0,1
.14693928,9.3722916,0,0,1
.25981236,9.4018602,0,0,1
.22662449,8.0508137,0,0,0
-.87358761,7.1732621,1,0,0
.14484787,9.7133474,0,0,1
-.41590977,8.2437029,1,0,0
-.116539,8.5489445,1,0,0
.5801239,7.3168445,0,1,0
-.01548481,9.5546131,0,1,0
-.68686199,8.7957239,0,1,0
.37267303,9.479208,0,0,1
-.9291029,8.6791439,0,0,1
.25214005,8.6682777,0,0,1
-.74993801,8.8366146,0,0,1
.49187851,9.8916187,0,0,1
.050532341,9.437108,0,0,1
.2966814,9.149148,0,0,1
-.2472477,8.1025772,0,0,1
.84474754,6.9909406,0,0,1
.56190109,7.0992751,0,0,1
.14256001,9.9900341,1,0,0
.5156765,10.222909,0,1,0
-.25784016,9.4861536,0,1,0
-.2968874,9.0804329,0,1,0
.54649734,10.327803,0,1,0
-.71286106,8.3902597,0,1,0
-.21170807,7.4643049,0,1,0
-.2460804,7.9203238,0,0,1
.16217518,8.5698633,0,0,1
.0075054169,8.7439604,0,0,1
-.32283211,9.3722916,0,0,1
.65989113,7.6840878,0,0,1
.71256542,8.5698633,0,1,0
-.091080666,8.3772345,1,0,0
-.89893818,8.8914213,0,0,1
.14684296,10.594473,0,0,1
-.42036057,8.6876469,0,0,1
.69598007,9.7735806,0,0,1
.78391552,12.752629,0,1,0
-.33249474,8.2821817,0,1,0
-.17928791,8.7439604,0,1,0
.62054157,8.7439604,0,0,0
-.26475048,8.9368505,1,0,0
.014582634,7.0588398,0,0,1
-.087254524,10.277716,0,1,0
.042642593,9.7120838,0,1,0
.70676994,8.5208178,1,0,0
.46796417,8.3902597,1,0,0
-.66418266,8.5489445,1,0,0
.78494549,9.3614254,0,1,0
-.52614403,7.4895411,0,0,1
.3983736,7.5890341,0,0,1
-1.1083517,9.5324183,0,0,1
-.40505028,8.4560003,0,0,1
.83216095,8.7957239,0,0,1
-.10609818,9.2935257,0,0,1
-.2192421,10.500859,0,0,1
.3475256,8.1434679,0,0,1
-.39592648,10.808344,1,0,0
.27150154,8.8366146,1,0,0
.45932293,10.179301,1,0,0
.021099091,9.437108,1,0,0
-.46171951,9.7777567,0,1,0
.18656921,9.30655,0,1,0
.23463154,10.67982,0,1,0
.24018764,10.115197,1,0,0
1.0788069,11.3059,1,0,0
-.57400322,7.2788792,1,0,0
.085968018,8.5208178,1,0,0
-.077338219,9.0978546,0,1,0
.28877831,9.30655,0,1,0
-.14980698,8.8416147,0,1,0
-.10045815,9.7120152,0,1,0
.51250553,9.0703821,0,1,0
.47123432,8.3258009,1,0,0
-.025713921,11.113894,0,0,0
-.031356812,8.8914213,0,1,0
.11686039,7.6326418,0,1,0
.30912304,10.402445,0,1,0
.069856644,10.689871,0,1,0
.57529163,10.470903,0,0,1
-.92196369,10.405162,0,0,1
.33625603,9.9866724,0,0,1
-.17796707,9.1730871,0,0,0
.060267448,9.7092972,0,0,0
.50321102,9.437108,1,0,0
-.03156662,8.1025772,1,0,0
.12060261,8.0629578,0,0,1
.14505386,7.40943,0,0,1
-.096796989,7.1732621,0,0,1
-.42574692,8.6682777,0,1,0
.26185036,8.7312536,0,1,0
-.02822876,8.8883171,0,1,0
.099363327,8.5208178,0,1,0
-.13291264,8.1683187,0,1,0
.10924911,7.40943,0,0,1
-.25032234,8.600378,0,0,1
-.042090416,8.5489445,0,0,1
-.32140923,6.9253087,1,0,0
-.28464031,7.2271767,0,1,0
.63321209,7.4709949,0,1,0
-.45083141,7.1650162,0,1,0
.5662899,7.1732621,0,0,1
-.097641945,7.1218286,0,0,1
.49724483,7.4643049,1,0,0
-.077562332,8.1434679,1,0,0
.034495354,8.0998592,1,0,0
.65824699,7.8276701,1,0,0
-.14676762,7.0039649,0,1,0
.080717087,7.8557973,0,1,0
.82812119,7.4701352,1,0,0
-.047292709,7.2271767,0,1,0
.18977547,9.2935257,1,0,0
-.11886883,9.2420921,1,0,0
.44726086,10.872448,0,0,1
1.0161209,9.0189362,0,1,0
.17726326,7.1345229,0,1,0
-.62917614,7.069706,0,1,0
-.056487083,7.0039649,0,0,1
-.70423603,7.5890341,0,0,0
.79622841,8.3805962,0,0,1
-.17343998,8.3257895,0,0,1
.57145786,9.8425732,1,0,0
.3138504,6.939507,1,0,0
.5497303,7.2819834,0,1,0
-.30484104,9.7120838,0,0,1
.27232647,8.5698633,0,0,1
-.34832859,9.5324183,0,0,1
-.23280811,8.2331352,0,1,0
.33922005,7.069706,0,1,0
.16379166,8.3902597,0,0,0
-.37468433,7.6840878,1,0,0
.040446281,9.4244137,1,0,0
.37559414,10.778491,1,0,0
-.23180199,7.2520275,0,0,0
.15157604,7.9751306,0,0,1
.34608173,7.9751306,0,1,0
.16596413,7.6326418,0,1,0
-.073446274,8.2821817,0,0,1
-.078531265,8.1641426,0,0,1
-.19962597,9.149148,0,0,1
.74798393,10.765165,0,0,1
-.38799381,9.6650887,0,0,1
.42662811,7.3168445,0,0,0
-.32521343,8.4560003,1,0,0
-.028858185,8.1025772,1,0,0
.36460018,8.8914213,0,1,0
.23553658,9.0189362,0,0,1
-.12690067,9.263011,0,0,1
-1.1850996,7.4751711,0,0,0
.062227249,11.194007,0,1,0
-.19311905,10.916057,0,1,0
-.11848068,10.584766,0,1,0
-.01128006,11.383018,0,0,1
.35588455,11.318201,0,0,1
-.32729053,10.692844,0,0,1
.020884514,9.9866724,0,0,1
-.36625862,9.2420921,0,0,1
-.467309,7.9751306,0,0,1
.28822803,8.8914213,0,0,1
-.037903786,8.8366146,0,0,1
.0661726,8.2821817,0,0,1
.23185253,8.7439604,0,0,1
-.16537189,10.853895,0,0,1
-.30951118,7.6326542,1,0,0
.017670631,8.4560003,0,0,1
1.2076502,8.5698633,0,0,0
-.98364162,7.0291624,0,0,0
-.0085525513,7.9859967,1,0,0
.009803772,8.3902597,1,0,0
.23130035,9.201189,0,0,0
-.24093151,9.2420921,1,0,0
.10181522,7.5890341,0,1,0
-.43827629,7.539988,0,0,1
.087208748,7.8276701,1,0,0
.13951302,9.149148,1,0,0
.15108871,9.8943367,0,1,0
1.1056452,8.613471,0,0,1
-.17954922,9.2139645,0,0,1
-.26453686,8.1683187,0,0,1
.27323914,8.6682777,0,1,0
-.25153828,13.268068,0,0,1
.097570419,7.9203238,0,1,0
.62269211,7.9203238,1,0,0
-.11658192,8.0998592,1,0,0
-.22605419,10.67982,0,0,0
-.22944832,9.1730871,0,1,0
.55304146,9.149148,0,0,1
-.28534412,12.080341,0,1,0
.17182255,7.2788792,0,1,0
.10609913,7.7223096,0,1,0
-.042084694,7.6003342,0,0,1
-.24440765,7.6971121,0,0,1
.090391159,9.3614254,1,0,0
.74020863,7.7628531,0,0,0
-.1529932,7.7628531,0,0,0
-.069775581,11.583898,0,0,0
-.0049219131,9.9900341,0,1,0
-.63388538,10.446053,0,1,0
.19301224,10.130255,0,1,0
.012411118,11.130149,0,0,1
.22383213,9.9996967,0,0,1
-.67671776,11.778432,0,0,1
.16758823,12.492466,0,0,1
-.1147356,10.628386,0,1,0
-.34913063,7.8276701,0,0,1
-.66808128,8.5698633,0,1,0
-.31368065,7.7628531,0,0,1
.35116196,9.30655,0,0,1
-.30828571,8.600378,0,0,1
-.50639439,9.7668905,0,1,0
.17912388,10.970863,0,0,1
-.003698349,8.7312536,0,0,1
.0042943954,10.872448,0,0,1
.83035183,8.5057592,1,0,0
-.12518501,9.0737429,1,0,0
.42719269,11.857039,1,0,0
.94546127,7.4751711,1,0,0
.36484432,7.7924223,1,0,0
-.096299171,9.748518,1,0,0
-.16961765,7.7628531,1,0,0
.29270172,8.1025772,0,1,0
.13872719,7.6840878,0,1,0
.064024925,8.5489445,0,1,0
.9574585,9.4861536,0,1,0
-.28204823,9.6194296,0,1,0
-.43989944,8.6791439,0,1,0
-.11937714,10.22284,0,1,0
.44467163,8.3772345,0,1,0
-.30877495,9.9352388,0,0,1
-.19166088,8.7439604,0,1,0
.14549637,8.3772345,0,1,0
.83252239,8.7957239,1,0,0
-1.2242041,9.6989908,1,0,0
.19788933,11.113894,1,0,0
-.24358845,7.2271767,0,0,1
.30455112,7.1345229,0,0,1
.20257473,8.8914213,0,1,0
.30038738,7.9203238,1,0,0
.095193863,8.9753284,1,0,0
.33141232,8.5208178,1,0,0
.5014925,8.5053244,0,0,0
-.67220974,10.466727,0,0,0
-.49720955,7.9202557,1,0,0
-.66460609,8.885417,1,0,0
.11189938,8.3805962,0,0,1
-.16856956,9.1730871,0,0,1
-.10958099,10.500859,1,0,0
.088482857,8.2567959,0,0,0
.47584534,8.1025772,0,1,0
-.83764362,12.880405,0,0,1
.88352489,8.8366146,0,0,1
-.24084949,10.179301,0,0,1
1.0009928,10.692844,0,0,1
.45491505,8.9262819,0,1,0
.069669724,7.7628531,0,1,0
-.048765182,7.2819834,0,1,0
.19183826,8.9753284,0,1,0
-.23347092,8.7439604,0,1,0
-.073919296,9.9600773,0,0,1
-.19110107,10.081983,0,0,1
.14171791,10.158382,0,0,1
.23820019,8.731266,1,0,0
-.17351818,9.9677362,0,0,1
-.025570869,7.6003342,0,0,1
.36159897,8.2204409,0,1,0
-.074563026,13.074695,0,0,1
.20365906,11.609203,0,1,0
-.37238884,10.179301,0,1,0
.47657204,7.1345229,0,1,0
-.25388336,11.503775,0,0,1
.46256733,7.5215688,0,0,1
-.036320686,10.24776,0,1,0
.66596699,8.1025772,0,1,0
.13288307,9.9352388,1,0,0
-.33138561,8.8914213,1,0,0
.1244936,7.9203238,1,0,0
.40988541,11.887653,0,1,0
.53755188,8.1982746,0,0,1
.41452885,7.4094982,0,0,1
-.11356163,8.8914213,0,1,0
.37391567,9.584569,0,0,1
-.37590599,9.3066177,0,0,1
.61198616,7.8767161,0,0,1
-.33767033,8.2331352,0,0,1
.018750191,10.065438,0,0,1
.41237354,9.9484043,0,1,0
-.38578701,8.1982746,0,1,0
-.33278465,9.0189362,0,1,0
-.7926302,6.9604254,0,0,1
.33907986,8.2331352,0,0,1
-.11039829,9.5297623,0,0,0
-.17759895,8.3224688,1,0,0
.10740757,8.4390497,1,0,0
-.12080383,7.3964057,1,0,0
-.13553238,7.6326542,1,0,0
-1.2159166,7.5397096,0,0,0
-.13823795,7.8276701,0,0,1
.020902634,7.2520275,0,0,1
.01936245,8.1683187,1,0,0
-.64946556,10.683181,0,0,1
.067430496,10.402445,0,0,1
-.89165592,7.7578049,1,0,0
-.096185684,8.1025772,0,1,0
-.46064377,11.705358,0,0,0
.052125931,7.7628531,1,0,0
.27193737,9.4888716,1,0,0
-.29810429,9.3722916,0,0,0
.83516502,7.2819834,0,0,1
.94003296,7.183569,0,1,0
.34397602,8.6791439,0,0,1
.26398373,8.5489445,0,0,0
-.52903175,10.130255,0,1,0
.19930363,9.3722916,0,0,1
1.1034765,7.0039649,0,0,1
.39405155,9.5297623,0,1,0
-.74921799,8.7930069,0,1,0
.36493397,9.437108,0,1,0
.20438194,8.6791439,0,1,0
-.099794388,7.6971121,0,1,0
.35252571,7.8697701,0,0,1
-.22259331,7.2271767,0,0,1
.48828411,11.095592,1,0,0
-.46028042,9.3722916,0,1,0
.6440382,7.9202557,0,1,0
.41567612,8.731266,0,1,0
-.33925533,8.2437029,1,0,0
-1.2310457,10.500859,0,0,1
-.55544758,11.194007,0,0,1
-.0078001022,10.916057,0,0,1
.057648659,11.115395,0,0,1
-.46319199,6.939507,0,1,0
.19962215,6.9604254,0,1,0
-.36131954,9.2935257,0,1,0
.052999496,10.340704,0,1,0
.62627792,7.6874485,0,1,0
-.58182812,8.7439604,0,1,0
.42233944,8.8614655,0,0,1
-.11879826,8.6134024,0,0,1
.096697807,12.311019,0,0,1
.27923775,7.6326542,0,0,1
.78232861,10.715971,0,1,0
-.43612766,10.628374,0,1,0
-.021859169,7.2819834,0,1,0
.17683887,11.159002,0,1,0
-.25790596,6.9604254,0,1,0
-1.1354179,10.065438,0,0,1
.69765568,8.8757668,0,0,1
-.011772156,7.7279639,0,0,1
.049557686,8.1922693,0,0,0
-.16711044,7.4095106,0,1,0
-.64221191,8.0381193,1,0,0
-1.1823101,7.3968873,0,0,1
-.0048103333,8.0156345,0,1,0
.048007965,7.40943,0,0,1
-.20943642,8.7826996,0,0,1
-.61480522,7.6326542,1,0,0
-.37560177,11.085285,0,0,0
-.030683517,10.271711,1,0,0
.61056805,9.4244137,0,0,0
-.032206535,10.172356,1,0,0
.43284035,7.5890341,0,1,0
-.21707249,8.5208178,0,1,0
.40061855,7.6971121,0,1,0
.24369907,8.5698633,1,0,0
-.36172676,10.823402,1,0,0
-.23477268,10.115197,1,0,0
.11979389,7.183569,1,0,0
.25704479,10.876369,1,0,0
